algorithm,coverage,cost_per_coverage,radius,time
random,38,38.5789,15,0
bad_greedy,47,31.383,15,1
k=1,74,19.8378,15,61
k=2,74,19.8378,15,2599
greedy,75,19.9067,15,3
random,33,45.3333,15,0
bad_greedy,50,28.22,15,1
k=1,75,19.48,15,50
k=2,75,19.24,15,2346
greedy,79,18.2785,15,3
random,56,26.7321,15,0
bad_greedy,45,32.8444,15,2
k=1,80,18.375,15,47
k=2,80,18.375,15,2488
greedy,76,18.8421,15,3
random,42,34.7143,15,0
bad_greedy,43,34.2791,15,1
k=1,77,18.6234,15,51
k=2,77,18.6234,15,2674
greedy,77,19.3247,15,3
random,45,32.4,15,0
bad_greedy,39,38,15,1
k=1,77,18.9481,15,53
k=2,78,19.141,15,2246
greedy,76,19.3421,15,3
random,44,33.7727,15,0
bad_greedy,39,38.2308,15,1
k=1,77,19.2987,15,38
k=2,77,19.2987,15,1936
greedy,77,19.3117,15,3
random,47,31.7872,15,0
bad_greedy,34,42.4118,15,1
k=1,78,19.1667,15,59
k=2,78,19.1667,15,2122
greedy,80,18.425,15,3
random,38,39.2895,15,0
bad_greedy,56,25.625,15,1
k=1,80,18.425,15,39
k=2,80,18.425,15,1904
greedy,56,26.6071,9,4
random,25,59.64,9,0
bad_greedy,28,51.8929,9,1
k=1,56,26,9,52
k=2,56,26,9,2695
greedy,58,25.7241,9,4
random,32,46.7188,9,0
bad_greedy,37,39.6757,9,1
k=1,58,24.8276,9,67
k=2,58,24.8276,9,2646
greedy,49,30.3061,9,4
random,21,71.2857,9,0
bad_greedy,31,46.129,9,2
k=1,50,29.76,9,83
k=2,50,29.76,9,3260
greedy,56,26.1429,9,3
random,22,66.0909,9,0
bad_greedy,32,46.2812,9,1
k=1,57,25.7018,9,54
k=2,57,25.7018,9,2675
greedy,51,29.2745,9,3
random,27,55.4444,9,0
bad_greedy,35,40.7429,9,1
k=1,51,29.2745,9,55
k=2,51,29.2745,9,2751
greedy,49,29.898,9,3
random,19,78.2105,9,0
bad_greedy,33,44.0303,9,1
k=1,49,29.898,9,56
k=2,49,29.898,9,2830
greedy,48,30.1458,9,3
random,24,61.375,9,0
bad_greedy,35,41.8571,9,1
k=1,48,30.1458,9,61
k=2,48,30.1458,9,2821
greedy,55,26.2545,9,4
random,18,82.7222,9,0
bad_greedy,33,43.6667,9,1
k=1,56,25.9643,9,52
k=2,56,25.9643,9,2607
greedy,56,26.375,9,3
random,20,75,9,0
bad_greedy,38,39.3421,9,1
k=1,56,26.375,9,57
k=2,56,26.375,9,2683
greedy,61,23.7541,9,3
random,38,38.6579,9,0
bad_greedy,37,38.3784,9,1
k=1,62,23.5323,9,54
k=2,62,23.5161,9,2728
greedy,48,30.7708,8,3
random,27,54.7407,8,0
bad_greedy,30,49.8667,8,1
k=1,48,30.2917,8,67
k=2,48,30.2917,8,2907
greedy,50,29.64,8,3
random,16,91.25,8,0
bad_greedy,29,48.7586,8,1
k=1,50,29.64,8,62
k=2,50,29.64,8,2924
greedy,51,29.4118,8,3
random,35,42.1429,8,0
bad_greedy,30,49.6,8,2
k=1,51,29.1569,8,58
k=2,51,29.1569,8,3048
greedy,48,31.25,8,3
random,22,67.8636,8,0
bad_greedy,33,44.303,8,2
k=1,48,31.25,8,56
k=2,48,31.25,8,2995
greedy,47,31.8085,8,3
random,18,80.8333,8,0
bad_greedy,31,45.9355,8,1
k=1,47,31.1702,8,65
k=2,47,31.1702,8,3007
greedy,45,32.7778,8,3
random,21,69.4762,8,0
bad_greedy,31,48.2903,8,1
k=1,45,32.7778,8,58
k=2,45,32.7778,8,3206
greedy,51,29.1373,8,3
random,25,58.08,8,0
bad_greedy,34,43.2059,8,1
k=1,51,29.1373,8,64
k=2,51,29.1373,8,2996
greedy,54,27.5556,8,3
random,31,47.2581,8,0
bad_greedy,34,42.9706,8,1
k=1,54,27.5556,8,51
k=2,54,27.5556,8,2700
greedy,46,31.5652,8,3
random,24,61.8333,8,0
bad_greedy,29,48.8621,8,1
k=1,46,31.5652,8,69
k=2,46,31.5652,8,3187
greedy,48,30.4583,8,3
random,19,78.1053,8,0
bad_greedy,28,52.3214,8,2
k=1,48,30.4583,8,63
k=2,48,30.4583,8,2782
greedy,84,17.3452,19,4
random,46,32.6087,19,0
bad_greedy,61,24.1148,19,1
k=1,85,17.4824,19,39
k=2,85,17.4824,19,1933
greedy,87,16.4713,19,3
random,52,28.8269,19,0
bad_greedy,63,22.9841,19,1
k=1,88,16.4545,19,31
k=2,89,16.809,19,1497
greedy,85,17.2941,19,3
random,49,30.2449,19,0
bad_greedy,68,21.3235,19,1
k=1,87,17.0345,19,42
k=2,87,17.0345,19,2079
greedy,94,14.9468,19,3
random,60,24.2,19,0
bad_greedy,63,23.4444,19,2
k=1,95,15.7474,19,33
k=2,95,15.3684,19,1734
greedy,86,16.907,19,3
random,58,25.7931,19,0
bad_greedy,48,30.6667,19,1
k=1,87,16.5632,19,28
k=2,87,16.5632,19,1363
greedy,92,15.587,19,3
random,67,22.0448,19,0
bad_greedy,56,25.9107,19,2
k=1,92,15.2391,19,39
k=2,92,15.2391,19,1622
greedy,83,17.5301,19,3
random,54,27.5741,19,0
bad_greedy,43,33.6047,19,1
k=1,83,17.5301,19,38
k=2,83,17.5301,19,1813
greedy,89,16.0899,19,3
random,53,27.8868,19,0
bad_greedy,47,29.8723,19,1
k=1,89,16.0899,19,33
k=2,89,15.9775,19,1576
greedy,88,16.0795,19,3
random,42,35.4524,19,0
bad_greedy,51,28.8039,19,1
k=1,90,16.1778,19,34
k=2,90,16.1444,19,1646
greedy,83,17.6867,19,3
random,58,25.1897,19,0
bad_greedy,51,27.9804,19,2
k=1,84,17.369,19,60
k=2,84,17.369,19,2423
greedy,70,21.0714,13,3
random,40,37.05,13,0
bad_greedy,35,40.7714,13,1
k=1,71,20.9577,13,45
k=2,71,20.9577,13,2156
greedy,76,19.5921,13,3
random,31,48.129,13,0
bad_greedy,43,32.9302,13,1
k=1,76,19.0658,13,49
k=2,76,19.0526,13,2375
greedy,73,19.9178,13,3
random,47,30.8298,13,0
bad_greedy,46,31.2826,13,1
k=1,74,20.2703,13,45
k=2,74,20.2703,13,2240
greedy,70,21.0571,13,3
random,32,46.875,13,0
bad_greedy,45,31.8222,13,1
k=1,70,21.0571,13,46
k=2,70,20.9429,13,2251
greedy,72,20.1389,13,4
random,39,38.2308,13,0
bad_greedy,44,32.8636,13,2
k=1,72,20.1389,13,50
k=2,72,20.1389,13,2443
greedy,66,22.6818,13,3
random,36,40.5833,13,0
bad_greedy,30,47.4667,13,1
k=1,66,22.5758,13,51
k=2,66,22.5758,13,2493
greedy,75,19.9467,13,3
random,48,30.4583,13,0
bad_greedy,50,28.7,13,1
k=1,75,19.36,13,46
k=2,75,19.36,13,2236
greedy,69,20.8551,13,3
random,45,33.3111,13,0
bad_greedy,43,33.4651,13,1
k=1,69,20.8551,13,48
k=2,69,20.8551,13,2401
greedy,70,20.4286,13,3
random,23,65.1739,13,0
bad_greedy,40,36.9,13,1
k=1,70,20.4286,13,51
k=2,70,20.4286,13,2496
greedy,71,20.8592,13,3
random,40,37.25,13,0
bad_greedy,40,35.5,13,1
k=1,72,20.7222,13,44
k=2,72,20.7222,13,2324
greedy,24,59,1,3
random,9,164.778,1,0
bad_greedy,24,59,1,1
k=1,24,59,1,64
k=2,24,59,1,3297
greedy,24,61.1667,1,3
random,11,134.455,1,0
bad_greedy,24,61.1667,1,1
k=1,24,61.1667,1,69
k=2,24,61.1667,1,3203
greedy,24,58.9167,1,3
random,9,161.778,1,0
bad_greedy,24,58.9167,1,1
k=1,24,58.9167,1,63
k=2,24,58.9167,1,3138
greedy,23,63.0435,1,3
random,12,121.417,1,0
bad_greedy,23,63.0435,1,1
k=1,23,63.0435,1,64
k=2,23,63.0435,1,3173
greedy,23,63.3478,1,3
random,11,135.818,1,0
bad_greedy,23,63.3478,1,1
k=1,23,63.3478,1,76
k=2,23,63.3478,1,3189
greedy,22,67.9091,1,5
random,11,136.364,1,0
bad_greedy,22,67.9091,1,1
k=1,22,67.9091,1,63
k=2,22,67.9091,1,3200
greedy,23,62.3478,1,3
random,11,132.545,1,0
bad_greedy,23,62.3478,1,1
k=1,23,62.3478,1,63
k=2,23,62.3478,1,3193
greedy,23,62.087,1,3
random,13,114.538,1,0
bad_greedy,23,63.9565,1,1
k=1,23,62.087,1,64
k=2,23,62.087,1,3136
greedy,22,67,1,3
random,8,185.5,1,0
bad_greedy,22,67,1,1
k=1,22,67,1,94
k=2,22,67,1,3285
greedy,23,61.9565,1,3
random,11,136.091,1,0
bad_greedy,22,64.5,1,1
k=1,23,61.9565,1,64
k=2,23,61.9565,1,3147
greedy,70,21.2143,14,3
random,37,40.4865,14,0
bad_greedy,39,36.2564,14,1
k=1,71,20.9577,14,47
k=2,71,20.9577,14,2190
greedy,78,18.5256,14,3
random,50,29.36,14,0
bad_greedy,40,37.45,14,1
k=1,79,18.9367,14,40
k=2,79,18.6962,14,1871
greedy,72,20.6806,14,3
random,27,55.2963,14,0
bad_greedy,47,31.5745,14,1
k=1,72,20.6806,14,47
k=2,72,20.6806,14,2326
greedy,72,20.6528,14,3
random,45,33.2889,14,0
bad_greedy,36,41.0556,14,1
k=1,72,20.3333,14,49
k=2,72,20.3333,14,2388
greedy,76,19.4474,14,3
random,31,48.2581,14,0
bad_greedy,46,31.7826,14,1
k=1,77,19.1818,14,43
k=2,77,19.1818,14,2032
greedy,75,19.3467,14,3
random,33,44.4848,14,0
bad_greedy,53,28.283,14,2
k=1,76,19.1711,14,43
k=2,76,19.1711,14,2083
greedy,79,18.9494,14,3
random,39,37.8974,14,0
bad_greedy,45,32.1333,14,1
k=1,79,18.2785,14,37
k=2,80,18.525,14,1789
greedy,80,18.6,14,3
random,46,32.1957,14,0
bad_greedy,52,28.5577,14,1
k=1,80,18.5875,14,34
k=2,80,18.5875,14,1667
greedy,79,18.6076,14,3
random,35,41.8571,14,0
bad_greedy,46,31.6087,14,1
k=1,80,18.6375,14,47
k=2,80,18.6375,14,2240
greedy,73,20.3699,14,3
random,42,35.0952,14,0
bad_greedy,47,31.6809,14,1
k=1,73,20.3699,14,49
k=2,73,20.2055,14,2414
greedy,73,20.3973,13,3
random,46,32.3478,13,0
bad_greedy,48,29.5,13,1
k=1,73,20.3973,13,46
k=2,73,20.3973,13,2474
greedy,68,21.4118,13,3
random,31,46.8065,13,0
bad_greedy,45,32.3778,13,1
k=1,69,21.3333,13,64
k=2,69,21.2609,13,2524
greedy,72,20.6111,13,3
random,42,34.6429,13,0
bad_greedy,41,35.561,13,1
k=1,73,20.3562,13,50
k=2,73,20.3562,13,2224
greedy,73,19.9041,13,3
random,34,43.0588,13,0
bad_greedy,47,31.617,13,1
k=1,73,19.8219,13,48
k=2,74,20.2162,13,2603
greedy,69,21.5797,13,3
random,46,32.3478,13,0
bad_greedy,36,41.0833,13,1
k=1,69,21.5797,13,55
k=2,69,21.5797,13,2478
greedy,66,22.1364,13,3
random,39,38.0256,13,0
bad_greedy,41,35.0732,13,1
k=1,67,22.0597,13,58
k=2,67,22.0597,13,2482
greedy,75,19.68,13,3
random,58,25.7414,13,0
bad_greedy,45,32.7333,13,1
k=1,75,19.68,13,47
k=2,75,19.68,13,2335
greedy,66,22.0606,13,3
random,26,56.6154,13,0
bad_greedy,44,33.4318,13,1
k=1,66,22.0606,13,47
k=2,66,22.0606,13,2493
greedy,74,19.4189,13,3
random,43,34.186,13,0
bad_greedy,47,31.7021,13,1
k=1,74,19.4189,13,50
k=2,74,19.4189,13,2487
greedy,71,20.6197,13,3
random,45,33.3333,13,0
bad_greedy,47,31.8085,13,2
k=1,73,20.5479,13,54
k=2,73,20.5479,13,2378
greedy,25,58.44,2,3
random,13,115.077,2,0
bad_greedy,25,59.6,2,1
k=1,25,58.44,2,75
k=2,25,58.44,2,3314
greedy,25,57.56,2,4
random,11,133.455,2,0
bad_greedy,23,64.087,2,2
k=1,25,57.56,2,73
k=2,25,57.56,2,3375
greedy,26,56.2692,2,3
random,12,125,2,0
bad_greedy,25,57.04,2,1
k=1,26,56.2692,2,62
k=2,26,56.2692,2,3436
greedy,24,60.125,2,4
random,13,113.615,2,0
bad_greedy,23,62,2,1
k=1,24,60.125,2,62
k=2,24,60.125,2,3422
greedy,24,62.3333,2,3
random,12,125,2,0
bad_greedy,23,64.3478,2,1
k=1,24,62.3333,2,63
k=2,24,62.3333,2,3333
greedy,23,64.4783,2,3
random,11,131.818,2,0
bad_greedy,22,66.0455,2,2
k=1,23,64.4783,2,87
k=2,23,64.4783,2,3377
greedy,25,59.4,2,3
random,12,121.833,2,0
bad_greedy,23,62.3043,2,1
k=1,25,59.4,2,69
k=2,25,59.4,2,3386
greedy,24,60.7917,2,3
random,10,145.5,2,0
bad_greedy,23,63.6522,2,1
k=1,24,60.7917,2,81
k=2,24,60.7917,2,3537
greedy,23,63.4783,2,3
random,10,148.6,2,0
bad_greedy,22,65.1818,2,2
k=1,23,63.4783,2,73
k=2,23,63.4783,2,3425
greedy,26,57.0769,2,4
random,9,162.778,2,0
bad_greedy,24,61.875,2,2
k=1,26,57.0769,2,79
k=2,26,57.0769,2,3342
greedy,30,47.9333,3,3
random,14,106.5,3,0
bad_greedy,25,57.64,3,1
k=1,30,47.9333,3,61
k=2,30,47.9333,3,3155
greedy,29,50.7931,3,3
random,13,112.231,3,0
bad_greedy,24,58.9583,3,1
k=1,29,50.7931,3,64
k=2,29,50.7931,3,3093
greedy,28,52.4643,3,3
random,12,123.417,3,0
bad_greedy,26,56.6154,3,1
k=1,28,52.4643,3,61
k=2,28,52.4643,3,3111
greedy,27,54.1111,3,3
random,16,92.25,3,0
bad_greedy,25,59.36,3,1
k=1,27,54.1111,3,73
k=2,27,54.1111,3,3131
greedy,28,51.8214,3,3
random,14,103.857,3,0
bad_greedy,25,57.92,3,1
k=1,28,51.8214,3,61
k=2,28,51.8214,3,3062
greedy,30,48.7333,3,3
random,12,122.5,3,0
bad_greedy,23,61.8696,3,1
k=1,30,48.7333,3,63
k=2,30,48.7333,3,3035
greedy,24,61.4583,3,4
random,14,106.714,3,0
bad_greedy,23,62.6957,3,1
k=1,24,61.4583,3,69
k=2,24,61.4583,3,3172
greedy,26,54.6538,3,3
random,12,125,3,0
bad_greedy,24,59.3333,3,1
k=1,26,54.6538,3,63
k=2,26,54.6538,3,3082
greedy,28,51.2857,3,4
random,10,149.4,3,0
bad_greedy,24,59.6667,3,1
k=1,28,51.2857,3,62
k=2,28,51.2857,3,3151
greedy,25,58.92,3,3
random,11,136.273,3,0
bad_greedy,22,68.1818,3,1
k=1,25,58.92,3,64
k=2,25,58.92,3,3126
greedy,37,39,5,3
random,14,105.071,5,0
bad_greedy,29,49.2759,5,1
k=1,37,38.973,5,57
k=2,37,38.973,5,2816
greedy,37,40.4865,5,3
random,22,66.5,5,0
bad_greedy,25,57.96,5,1
k=1,37,40.4865,5,57
k=2,37,40.4865,5,2814
greedy,37,40,5,3
random,16,92.375,5,0
bad_greedy,27,54.5926,5,1
k=1,37,40,5,56
k=2,37,40,5,2823
greedy,31,46.6774,5,3
random,16,90.5,5,0
bad_greedy,23,62,5,1
k=1,31,46.6774,5,59
k=2,31,46.6774,5,2947
greedy,36,40.7778,5,3
random,17,85.6471,5,0
bad_greedy,27,53.3704,5,1
k=1,36,40.7778,5,59
k=2,36,40.7778,5,2957
greedy,32,45.9062,5,3
random,20,74.25,5,0
bad_greedy,27,55.2593,5,1
k=1,32,45.9062,5,62
k=2,32,45.9062,5,2987
greedy,31,47.871,5,3
random,16,93.4375,5,0
bad_greedy,24,60.25,5,1
k=1,31,47.871,5,61
k=2,31,47.871,5,2963
greedy,34,42.9118,5,3
random,14,106.143,5,0
bad_greedy,29,51.2759,5,1
k=1,35,42.6286,5,60
k=2,35,42.6286,5,2907
greedy,37,39.8108,5,3
random,14,106.071,5,0
bad_greedy,26,54.3077,5,1
k=1,37,39.8108,5,60
k=2,37,39.8108,5,2815
greedy,33,44,5,3
random,18,83.1111,5,0
bad_greedy,25,56.24,5,4
k=1,33,44,5,58
k=2,33,44,5,2937
greedy,88,17.0227,19,3
random,62,24.1613,19,0
bad_greedy,46,31.0435,19,2
k=1,88,17.0227,19,47
k=2,88,17.0227,19,2102
greedy,82,17.7073,19,4
random,53,28.1321,19,0
bad_greedy,59,25.0339,19,1
k=1,82,17.5732,19,39
k=2,82,17.5488,19,1915
greedy,91,16.2088,19,3
random,52,28.6923,19,0
bad_greedy,58,25.8103,19,1
k=1,91,15.8352,19,31
k=2,91,15.8352,19,1582
greedy,78,18.5513,19,3
random,56,26.1071,19,0
bad_greedy,39,36.4872,19,1
k=1,79,18.5443,19,46
k=2,79,18.5443,19,2247
greedy,90,16.5667,19,3
random,52,28.3846,19,0
bad_greedy,57,25.0526,19,1
k=1,90,15.4778,19,26
k=2,91,16.4286,19,1250
greedy,83,18.012,19,4
random,49,29.7347,19,0
bad_greedy,40,35.575,19,1
k=1,83,17.506,19,37
k=2,84,17.8095,19,1892
greedy,82,17.6951,19,3
random,41,36.0976,19,0
bad_greedy,51,29,19,1
k=1,83,17.5422,19,43
k=2,84,17.131,19,2096
greedy,85,17.0941,19,3
random,62,24.1935,19,0
bad_greedy,56,25.7143,19,1
k=1,86,17.3837,19,39
k=2,87,17.1954,19,1912
greedy,89,16.0674,19,3
random,68,21.8529,19,0
bad_greedy,61,24.1967,19,1
k=1,89,15.9438,19,30
k=2,90,16.3333,19,1401
greedy,86,16.9535,19,3
random,59,25.2373,19,0
bad_greedy,43,34.1163,19,1
k=1,86,16.8023,19,34
k=2,86,16.8023,19,1801
greedy,46,31.9783,7,3
random,17,85.2353,7,0
bad_greedy,28,50.9643,7,1
k=1,46,31.9783,7,55
k=2,46,31.9783,7,2896
greedy,42,35.3095,7,3
random,13,114.846,7,0
bad_greedy,30,47.7667,7,1
k=1,42,35.3095,7,67
k=2,42,35.3095,7,2992
greedy,46,31.6739,7,3
random,23,65,7,0
bad_greedy,34,43.2353,7,2
k=1,46,31.6739,7,57
k=2,46,31.6739,7,2977
greedy,48,31.2292,7,3
random,25,59.56,7,0
bad_greedy,30,46.8667,7,1
k=1,48,30.5,7,63
k=2,49,30.5306,7,2902
greedy,45,33.2667,7,3
random,25,58.48,7,0
bad_greedy,33,45.0303,7,1
k=1,45,32.2667,7,73
k=2,46,32.1522,7,3050
greedy,42,35.6905,7,3
random,18,81.6111,7,0
bad_greedy,28,52.4643,7,1
k=1,42,35.6905,7,65
k=2,42,35.6905,7,3033
greedy,46,32.1304,7,3
random,16,91.1875,7,0
bad_greedy,32,46.7812,7,1
k=1,46,32.1304,7,75
k=2,46,32.1304,7,3004
greedy,42,34.7619,7,3
random,22,67.5455,7,0
bad_greedy,34,41.9118,7,2
k=1,42,34.7619,7,74
k=2,42,34.7619,7,3053
greedy,38,38.0526,7,3
random,14,106.714,7,0
bad_greedy,28,53.2857,7,1
k=1,39,37.3846,7,61
k=2,39,37.3846,7,3017
greedy,45,32.4667,7,3
random,15,96.8667,7,0
bad_greedy,31,48.0968,7,1
k=1,45,32.4667,7,57
k=2,45,32.4667,7,3063
greedy,56,26.0893,8,3
random,26,56.3846,8,0
bad_greedy,37,39.2162,8,1
k=1,56,26.0179,8,52
k=2,56,26.0179,8,2615
greedy,55,26.6909,8,3
random,26,56.2692,8,0
bad_greedy,35,42.4857,8,1
k=1,56,26.4464,8,52
k=2,56,25.8393,8,2595
greedy,56,26.1786,8,3
random,18,80.7778,8,0
bad_greedy,38,39.0526,8,1
k=1,57,25.8421,8,54
k=2,57,25.8421,8,2655
greedy,47,30.8511,8,3
random,15,97.0667,8,0
bad_greedy,33,43.2424,8,1
k=1,48,30.625,8,58
k=2,48,30.625,8,3055
greedy,48,30.7083,8,3
random,19,76.5789,8,0
bad_greedy,29,49.5172,8,1
k=1,49,30.6122,8,56
k=2,49,30.6122,8,2726
greedy,56,26.125,8,3
random,23,64.1304,8,0
bad_greedy,33,45.3636,8,1
k=1,56,26.125,8,53
k=2,56,26.125,8,2679
greedy,49,29.8776,8,3
random,21,68.8095,8,0
bad_greedy,29,48.931,8,1
k=1,49,29.6531,8,57
k=2,49,29.6531,8,3259
greedy,52,28.1731,8,4
random,24,61.7083,8,0
bad_greedy,37,38.7297,8,2
k=1,52,28.1731,8,71
k=2,52,28.1731,8,3275
greedy,49,29.6531,8,4
random,30,49.5667,8,0
bad_greedy,36,40.75,8,1
k=1,49,29.6531,8,68
k=2,49,29.6531,8,3193
greedy,49,30.4082,8,3
random,23,64.3913,8,0
bad_greedy,35,41.4,8,1
k=1,49,30.4082,8,62
k=2,49,30.4082,8,2981
greedy,41,35.1951,6,3
random,19,78.5789,6,0
bad_greedy,30,49.0333,6,2
k=1,41,35.1951,6,82
k=2,41,35.1951,6,3182
greedy,39,37.0256,6,3
random,21,71.3333,6,0
bad_greedy,33,44.697,6,2
k=1,39,37.0256,6,58
k=2,39,37.0256,6,3204
greedy,35,42.5143,6,3
random,15,99.9333,6,0
bad_greedy,29,50.7586,6,1
k=1,35,42.5143,6,65
k=2,35,42.5143,6,3276
greedy,39,37.5641,6,3
random,15,99.9333,6,0
bad_greedy,31,46.7742,6,1
k=1,39,37.2821,6,67
k=2,39,37.2821,6,3042
greedy,38,38.8158,6,3
random,19,78.6842,6,0
bad_greedy,29,50.5862,6,1
k=1,38,38.8158,6,79
k=2,38,38.8158,6,3043
greedy,36,40.7222,6,3
random,20,72.7,6,0
bad_greedy,29,50.1034,6,1
k=1,36,40.7222,6,75
k=2,36,40.7222,6,3228
greedy,37,39.1351,6,3
random,25,59.24,6,0
bad_greedy,29,51.6552,6,1
k=1,37,39.1351,6,73
k=2,37,39.1351,6,3157
greedy,38,37.8158,6,3
random,18,82.8889,6,0
bad_greedy,26,56.6923,6,1
k=1,38,37.8158,6,77
k=2,38,37.8158,6,3172
greedy,40,37.35,6,3
random,22,68.1818,6,0
bad_greedy,31,47.3226,6,1
k=1,40,37.35,6,63
k=2,40,37.35,6,3151
greedy,36,40.3611,6,4
random,13,115.077,6,0
bad_greedy,26,55.1154,6,1
k=1,36,40.3611,6,61
k=2,36,40.3611,6,3295
greedy,34,42.9412,4,3
random,18,82.6667,4,0
bad_greedy,25,56.96,4,2
k=1,34,42.9412,4,90
k=2,34,42.9412,4,3480
greedy,26,54.3846,4,3
random,12,123.75,4,0
bad_greedy,23,63.2609,4,1
k=1,26,54.3846,4,62
k=2,26,54.3846,4,3372
greedy,30,48.3333,4,4
random,13,112.692,4,0
bad_greedy,25,56.2,4,1
k=1,30,48.3333,4,62
k=2,30,48.3333,4,3315
greedy,30,47.5333,4,3
random,15,97.6667,4,0
bad_greedy,23,61.6957,4,1
k=1,30,47.5333,4,64
k=2,30,47.5333,4,3211
greedy,28,52.1429,4,3
random,18,82.9444,4,0
bad_greedy,22,64.2273,4,1
k=1,28,52.1429,4,89
k=2,28,52.1429,4,3324
greedy,32,45,4,3
random,24,60.4167,4,0
bad_greedy,25,58.8,4,1
k=1,32,45,4,61
k=2,32,45,4,3331
greedy,30,48.9,4,3
random,15,99.2667,4,0
bad_greedy,25,56.48,4,1
k=1,30,48.9,4,66
k=2,30,48.9,4,3261
greedy,29,50.7241,4,4
random,14,106.571,4,0
bad_greedy,24,58.375,4,1
k=1,29,50.7241,4,75
k=2,29,50.7241,4,3329
greedy,31,47.7419,4,3
random,17,86.7059,4,0
bad_greedy,24,59.625,4,1
k=1,31,47.7419,4,62
k=2,31,47.7419,4,3285
greedy,34,44.0294,4,3
random,14,105.214,4,0
bad_greedy,27,55.2222,4,1
k=1,34,44.0294,4,64
k=2,34,44.0294,4,3397
greedy,53,28.283,9,3
random,13,114.154,9,0
bad_greedy,37,39.4865,9,1
k=1,53,28.283,9,51
k=2,53,28.283,9,2595
greedy,54,27.6667,9,3
random,31,47.0323,9,0
bad_greedy,32,46.7812,9,1
k=1,54,26.8519,9,57
k=2,55,26.5636,9,2748
greedy,63,23.619,9,5
random,32,46.7188,9,0
bad_greedy,38,37.7105,9,1
k=1,63,23.619,9,63
k=2,63,23.619,9,2659
greedy,59,25.4237,9,3
random,27,54.7778,9,0
bad_greedy,35,42.2,9,1
k=1,59,25.4237,9,51
k=2,59,25.4237,9,2543
greedy,56,26.0893,9,3
random,28,53.3214,9,0
bad_greedy,36,40.3333,9,1
k=1,56,26.0893,9,61
k=2,56,26.0893,9,2746
greedy,55,26.7636,9,3
random,23,63.5217,9,0
bad_greedy,33,43.2727,9,1
k=1,55,26.7636,9,51
k=2,55,26.7636,9,2482
greedy,53,27.5849,9,3
random,16,92.25,9,0
bad_greedy,37,39.4595,9,1
k=1,53,27.5849,9,56
k=2,53,27.5849,9,2776
greedy,52,28.4231,9,3
random,29,50.7931,9,0
bad_greedy,33,42.9091,9,1
k=1,52,28.4231,9,56
k=2,52,28.4231,9,2755
greedy,55,27.1636,9,3
random,19,78.2105,9,0
bad_greedy,48,30.4375,9,1
k=1,55,26.3818,9,54
k=2,56,26.5893,9,2604
greedy,55,26.7273,9,3
random,31,48.1935,9,0
bad_greedy,40,36.125,9,1
k=1,56,26.3036,9,52
k=2,56,26.3036,9,2553
greedy,70,21.0714,12,3
random,29,51.7241,12,0
bad_greedy,45,33.2444,12,1
k=1,70,21.0714,12,44
k=2,70,21.0714,12,2206
greedy,66,22.6515,12,3
random,35,42.7143,12,0
bad_greedy,38,38.1579,12,1
k=1,67,22.2836,12,49
k=2,67,22.1791,12,2422
greedy,73,20.5342,12,3
random,51,28.7647,12,0
bad_greedy,46,30.9565,12,1
k=1,73,20.4658,12,43
k=2,73,20.4658,12,2069
greedy,65,22.4615,12,3
random,24,61.5833,12,0
bad_greedy,38,38.5,12,1
k=1,66,22.7273,12,49
k=2,66,22.7273,12,2472
greedy,73,20.1644,12,3
random,41,36.5122,12,0
bad_greedy,31,45.5484,12,1
k=1,73,20.1644,12,47
k=2,73,20.1644,12,2292
greedy,68,22,12,3
random,40,37.475,12,0
bad_greedy,37,39.0541,12,1
k=1,68,22,12,49
k=2,68,22,12,2374
greedy,66,22.197,12,3
random,31,47.2903,12,0
bad_greedy,41,36.0488,12,1
k=1,66,22.197,12,47
k=2,66,22.197,12,2325
greedy,68,22.0588,12,3
random,43,33.8372,12,0
bad_greedy,44,34.0455,12,1
k=1,69,21.3043,12,48
k=2,69,21.3043,12,2359
greedy,64,23.1875,12,3
random,37,39.5946,12,0
bad_greedy,46,32.5435,12,1
k=1,64,23.1875,12,54
k=2,64,23.1875,12,2454
greedy,70,20.9714,12,3
random,41,35.9756,12,0
bad_greedy,43,33.1628,12,1
k=1,70,20.9286,12,46
k=2,70,20.9,12,2302
greedy,87,17.069,18,3
random,53,27.9434,18,0
bad_greedy,55,25.6909,18,1
k=1,88,16.6364,18,42
k=2,88,16.6364,18,2049
greedy,86,17.4302,18,3
random,43,34.7209,18,0
bad_greedy,44,32.1364,18,1
k=1,86,16.7791,18,36
k=2,87,17.2069,18,1735
greedy,89,16.5056,18,3
random,64,23.3125,18,0
bad_greedy,56,25.3036,18,1
k=1,89,16.2135,18,30
k=2,89,16.1461,18,1443
greedy,89,16.3483,18,3
random,56,26.25,18,0
bad_greedy,48,30.5625,18,1
k=1,90,15.7667,18,33
k=2,90,15.7667,18,1593
greedy,85,17.0471,18,3
random,47,31.7021,18,0
bad_greedy,49,29.7755,18,1
k=1,86,17.2674,18,39
k=2,86,17.1047,18,1740
greedy,90,15.8556,18,3
random,63,23.3968,18,0
bad_greedy,52,28.1923,18,1
k=1,90,15.8556,18,33
k=2,90,15.8556,18,1615
greedy,88,16.9091,18,3
random,69,21.3188,18,0
bad_greedy,55,25.9273,18,1
k=1,88,16.9091,18,39
k=2,88,16.7614,18,1942
greedy,87,17.2069,18,3
