algorithm,coverage,cost_per_coverage,radius,time
bad_greedy,100,4.31,10,1
k=1,100,1.22,10,36
k=2,100,1.21,10,1776
greedy,100,1.41,10,3
random,100,4.52,10,0
bad_greedy,100,4.52,10,1
k=1,100,1.37,10,43
k=2,100,1.34,10,1870
greedy,100,1.57,10,3
random,100,4.76,10,0
bad_greedy,100,4.76,10,1
k=1,100,1.53,10,45
k=2,100,1.49,10,1885
greedy,100,1.41,10,4
random,100,4.65,10,0
bad_greedy,100,4.65,10,1
k=1,100,1.38,10,36
k=2,100,1.36,10,1784
greedy,100,0.48,16,3
random,100,4.35,16,0
bad_greedy,100,4.35,16,1
k=1,100,0.43,16,19
k=2,100,0.41,16,908
greedy,100,0.46,16,3
random,100,4.37,16,0
bad_greedy,100,4.37,16,1
k=1,100,0.42,16,19
k=2,100,0.42,16,896
greedy,100,0.47,16,3
random,100,4.32,16,0
bad_greedy,100,4.32,16,1
k=1,100,0.46,16,31
k=2,100,0.45,16,1011
greedy,100,0.71,16,3
random,100,4.89,16,0
bad_greedy,100,4.89,16,1
k=1,100,0.68,16,21
k=2,100,0.66,16,983
greedy,100,0.39,16,3
random,100,4.2,16,0
bad_greedy,100,4.2,16,1
k=1,100,0.37,16,20
k=2,100,0.37,16,944
greedy,100,0.4,16,3
random,100,4.48,16,0
bad_greedy,100,4.48,16,1
k=1,100,0.37,16,19
k=2,100,0.35,16,915
greedy,100,0.56,16,4
random,100,4.32,16,0
bad_greedy,100,4.32,16,1
k=1,100,0.53,16,22
k=2,100,0.51,16,1041
greedy,100,0.44,16,3
random,100,4.03,16,0
bad_greedy,100,4.03,16,1
k=1,100,0.42,16,22
k=2,100,0.41,16,1028
greedy,100,0.6,16,3
random,100,4.35,16,0
bad_greedy,100,4.35,16,1
k=1,100,0.58,16,23
k=2,100,0.54,16,1069
greedy,100,0.48,16,3
random,100,4.67,16,0
bad_greedy,100,4.67,16,2
k=1,100,0.47,16,24
k=2,100,0.47,16,952
greedy,100,0.59,15,3
random,100,4.61,15,0
bad_greedy,100,4.61,15,1
k=1,100,0.57,15,21
k=2,100,0.57,15,1056
greedy,100,0.48,15,3
random,100,4.31,15,0
bad_greedy,100,4.31,15,1
k=1,100,0.43,15,22
k=2,100,0.41,15,1032
greedy,100,0.7,15,3
random,100,4.8,15,0
bad_greedy,100,4.8,15,1
k=1,100,0.67,15,22
k=2,100,0.66,15,1012
greedy,100,0.57,15,3
random,100,4.86,15,0
bad_greedy,100,4.86,15,1
k=1,100,0.56,15,23
k=2,100,0.52,15,1092
greedy,100,0.65,15,3
random,100,4.59,15,0
bad_greedy,100,4.59,15,1
k=1,100,0.61,15,23
k=2,100,0.59,15,1098
greedy,100,0.62,15,5
random,100,4.6,15,0
bad_greedy,100,4.6,15,2
k=1,100,0.57,15,25
k=2,100,0.55,15,1185
greedy,100,0.47,15,3
random,100,4.22,15,0
bad_greedy,100,4.22,15,1
k=1,100,0.45,15,23
k=2,100,0.43,15,1070
greedy,100,0.65,15,3
random,100,4.77,15,0
bad_greedy,100,4.77,15,1
k=1,100,0.6,15,22
k=2,100,0.58,15,1032
greedy,100,0.68,15,4
random,100,4.54,15,0
bad_greedy,100,4.54,15,1
k=1,100,0.64,15,23
k=2,100,0.62,15,1064
greedy,100,0.61,15,3
random,100,4.45,15,0
bad_greedy,100,4.45,15,1
k=1,100,0.59,15,21
k=2,100,0.59,15,1035
greedy,100,0.26,20,3
random,100,4.47,20,0
bad_greedy,100,4.47,20,1
k=1,100,0.23,20,16
k=2,100,0.22,20,725
greedy,100,0.21,20,3
random,100,3.87,20,0
bad_greedy,100,3.87,20,1
k=1,100,0.21,20,16
k=2,100,0.21,20,683
greedy,100,0.32,20,3
random,100,4.34,20,0
bad_greedy,100,4.34,20,1
k=1,100,0.27,20,16
k=2,100,0.26,20,676
greedy,100,0.3,20,3
random,100,4.45,20,0
bad_greedy,100,4.45,20,1
k=1,100,0.3,20,17
k=2,100,0.28,20,738
greedy,100,0.31,20,3
random,100,4.76,20,0
bad_greedy,100,4.76,20,1
k=1,100,0.31,20,14
k=2,100,0.31,20,638
greedy,100,0.36,20,3
random,100,4.73,20,0
bad_greedy,100,4.73,20,1
k=1,100,0.34,20,16
k=2,100,0.34,20,697
greedy,100,0.25,20,4
random,100,4.45,20,0
bad_greedy,100,4.45,20,1
k=1,100,0.24,20,17
k=2,100,0.23,20,706
greedy,100,0.33,20,3
random,100,4.92,20,0
bad_greedy,100,4.92,20,1
k=1,100,0.3,20,16
k=2,100,0.3,20,663
greedy,100,0.29,20,3
random,100,4.7,20,0
bad_greedy,100,4.7,20,1
k=1,100,0.26,20,14
k=2,100,0.26,20,648
greedy,100,0.29,20,3
random,100,4.81,20,0
bad_greedy,100,4.81,20,1
k=1,100,0.26,20,16
k=2,100,0.24,20,688
greedy,100,0.43,15,3
random,100,4.36,15,0
bad_greedy,100,4.36,15,1
k=1,100,0.41,15,20
k=2,100,0.41,15,918
greedy,100,0.5,15,3
random,100,4.21,15,0
bad_greedy,100,4.21,15,1
k=1,100,0.47,15,21
k=2,100,0.45,15,983
greedy,100,0.53,15,3
random,100,4.22,15,0
bad_greedy,100,4.22,15,1
k=1,100,0.5,15,26
k=2,100,0.49,15,987
greedy,100,0.68,15,3
random,100,4.31,15,0
bad_greedy,100,4.31,15,1
k=1,100,0.67,15,22
k=2,100,0.64,15,1078
greedy,100,0.61,15,3
random,100,4.33,15,0
bad_greedy,100,4.33,15,1
k=1,100,0.57,15,25
k=2,100,0.56,15,1112
greedy,100,0.56,15,3
random,100,4.22,15,0
bad_greedy,100,4.22,15,1
k=1,100,0.54,15,22
k=2,100,0.53,15,1005
greedy,100,0.67,15,3
random,100,4.67,15,0
bad_greedy,100,4.67,15,1
k=1,100,0.62,15,22
k=2,100,0.61,15,1009
greedy,100,0.56,15,3
random,100,4.55,15,0
bad_greedy,100,4.55,15,1
k=1,100,0.52,15,22
k=2,100,0.49,15,987
greedy,100,0.66,15,3
random,100,4.4,15,0
bad_greedy,100,4.4,15,1
k=1,100,0.58,15,25
k=2,100,0.54,15,1161
greedy,100,0.49,15,3
random,100,4.44,15,0
bad_greedy,100,4.44,15,1
k=1,100,0.46,15,22
k=2,100,0.44,15,1031
greedy,100,0.48,16,3
random,100,4.56,16,0
bad_greedy,100,4.56,16,1
k=1,100,0.46,16,30
k=2,100,0.45,16,1030
greedy,100,0.64,16,3
random,100,4.46,16,0
bad_greedy,100,4.46,16,1
k=1,100,0.56,16,22
k=2,100,0.52,16,1139
greedy,100,0.45,16,3
random,100,4.47,16,0
bad_greedy,100,4.47,16,1
k=1,100,0.44,16,26
k=2,100,0.42,16,1096
greedy,100,0.55,16,3
random,100,4.13,16,0
bad_greedy,100,4.13,16,1
k=1,100,0.53,16,23
k=2,100,0.52,16,1134
greedy,100,0.58,16,3
random,100,4.59,16,0
bad_greedy,100,4.59,16,1
k=1,100,0.55,16,23
k=2,100,0.54,16,1265
greedy,100,0.46,16,3
random,100,4.34,16,0
bad_greedy,100,4.34,16,1
k=1,100,0.44,16,28
k=2,100,0.42,16,985
greedy,100,0.73,16,3
random,100,4.91,16,0
bad_greedy,100,4.91,16,1
k=1,100,0.62,16,29
k=2,100,0.59,16,1107
greedy,100,0.55,16,3
random,100,4.4,16,0
bad_greedy,100,4.4,16,1
k=1,100,0.55,16,20
k=2,100,0.54,16,963
greedy,100,0.46,16,3
random,100,4.2,16,0
bad_greedy,100,4.2,16,1
k=1,100,0.45,16,21
k=2,100,0.44,16,1152
greedy,100,0.43,16,3
random,100,4.25,16,0
bad_greedy,100,4.25,16,1
k=1,100,0.41,16,21
k=2,100,0.41,16,992
greedy,100,1,10,3
random,100,4.38,10,0
bad_greedy,100,4.38,10,1
k=1,100,0.95,10,34
k=2,100,0.95,10,1658
greedy,100,1.26,10,4
random,100,4.37,10,0
bad_greedy,100,4.37,10,1
k=1,100,1.19,10,35
k=2,100,1.17,10,1616
greedy,100,1.5,10,3
random,100,4.62,10,0
bad_greedy,100,4.62,10,1
k=1,100,1.47,10,37
k=2,100,1.47,10,1752
greedy,100,1.34,10,3
random,100,4.57,10,0
bad_greedy,100,4.57,10,1
k=1,100,1.3,10,36
k=2,100,1.3,10,1741
greedy,100,1.14,10,3
random,100,4.67,10,0
bad_greedy,100,4.67,10,1
k=1,100,1.09,10,32
k=2,100,1.09,10,1576
greedy,100,1.22,10,3
random,100,4.67,10,0
bad_greedy,100,4.67,10,1
k=1,100,1.2,10,41
k=2,100,1.19,10,1671
greedy,100,1.48,10,3
random,100,4.28,10,0
bad_greedy,100,4.28,10,1
k=1,100,1.45,10,38
k=2,100,1.42,10,1869
greedy,100,1.39,10,3
random,100,4.83,10,0
bad_greedy,100,4.83,10,2
k=1,100,1.36,10,38
k=2,100,1.33,10,1671
greedy,100,1.42,10,3
random,100,4.58,10,0
bad_greedy,100,4.58,10,1
k=1,100,1.42,10,37
k=2,100,1.4,10,1741
greedy,100,1.28,10,3
random,100,4.48,10,0
bad_greedy,100,4.48,10,1
k=1,100,1.22,10,33
k=2,100,1.18,10,1588
greedy,100,0.57,16,3
random,100,4.32,16,0
bad_greedy,100,4.32,16,1
k=1,100,0.52,16,21
k=2,100,0.51,16,1000
greedy,100,0.49,16,3
random,100,4.36,16,0
bad_greedy,100,4.36,16,1
k=1,100,0.46,16,22
k=2,100,0.43,16,1002
greedy,100,0.63,16,3
random,100,4.67,16,0
bad_greedy,100,4.67,16,1
k=1,100,0.56,16,21
k=2,100,0.53,16,964
greedy,100,0.42,16,3
random,100,4.67,16,0
bad_greedy,100,4.67,16,1
k=1,100,0.38,16,19
k=2,100,0.36,16,904
greedy,100,0.39,16,3
random,100,4.43,16,0
bad_greedy,100,4.43,16,1
k=1,100,0.37,16,19
k=2,100,0.36,16,882
greedy,100,0.65,16,3
random,100,4.79,16,0
bad_greedy,100,4.79,16,1
k=1,100,0.6,16,21
k=2,100,0.58,16,979
greedy,100,0.43,16,3
random,100,4.49,16,0
bad_greedy,100,4.49,16,1
k=1,100,0.42,16,22
k=2,100,0.42,16,915
greedy,100,0.64,16,3
random,100,4.46,16,0
bad_greedy,100,4.46,16,1
k=1,100,0.58,16,22
k=2,100,0.56,16,1043
greedy,100,0.58,16,3
random,100,4.63,16,0
bad_greedy,100,4.63,16,1
k=1,100,0.55,16,20
k=2,100,0.53,16,966
greedy,100,0.57,16,3
random,100,4.39,16,0
bad_greedy,100,4.39,16,1
k=1,100,0.5,16,23
k=2,100,0.49,16,1068
greedy,100,1.3,10,3
random,100,4.4,10,0
bad_greedy,100,4.4,10,2
k=1,100,1.28,10,57
k=2,100,1.26,10,1790
greedy,100,1.46,10,3
random,100,4.71,10,0
bad_greedy,100,4.71,10,1
k=1,100,1.41,10,36
k=2,100,1.37,10,1784
greedy,100,1.49,10,3
random,100,4.57,10,0
bad_greedy,100,4.57,10,1
k=1,100,1.46,10,36
k=2,100,1.44,10,1831
greedy,100,1.51,10,3
random,100,4.74,10,0
bad_greedy,100,4.74,10,1
k=1,100,1.48,10,38
k=2,100,1.46,10,1832
greedy,100,1.31,10,3
random,100,4.33,10,0
bad_greedy,100,4.33,10,1
k=1,100,1.3,10,36
k=2,100,1.28,10,1733
greedy,100,1.34,10,3
random,100,4.32,10,0
bad_greedy,100,4.32,10,1
k=1,100,1.29,10,37
k=2,100,1.27,10,1793
greedy,100,1.27,10,3
random,100,4.54,10,0
bad_greedy,100,4.54,10,1
k=1,100,1.26,10,35
k=2,100,1.24,10,1701
greedy,100,1.29,10,3
random,100,4.52,10,0
bad_greedy,100,4.52,10,2
k=1,100,1.28,10,60
k=2,100,1.27,10,1836
greedy,100,1.24,10,3
random,100,4.47,10,0
bad_greedy,100,4.47,10,1
k=1,100,1.19,10,33
k=2,100,1.16,10,1708
greedy,100,1.1,10,3
random,100,4.48,10,0
bad_greedy,100,4.48,10,1
k=1,100,1.08,10,31
k=2,100,1.08,10,1539
greedy,100,0.65,15,3
random,100,4.52,15,0
bad_greedy,100,4.52,15,1
k=1,100,0.62,15,22
k=2,100,0.61,15,1068
greedy,100,0.69,15,3
random,100,4.66,15,0
bad_greedy,100,4.66,15,1
k=1,100,0.66,15,23
k=2,100,0.65,15,1094
greedy,100,0.72,15,3
random,100,4.72,15,0
bad_greedy,100,4.72,15,2
k=1,100,0.68,15,39
k=2,100,0.65,15,1076
greedy,100,0.81,15,3
random,100,4.63,15,0
bad_greedy,100,4.63,15,2
k=1,100,0.76,15,24
k=2,100,0.75,15,1141
greedy,100,0.56,15,3
random,100,4.37,15,0
bad_greedy,100,4.37,15,1
k=1,100,0.52,15,21
k=2,100,0.52,15,994
greedy,100,0.6,15,4
random,100,4.6,15,0
bad_greedy,100,4.6,15,1
k=1,100,0.55,15,23
k=2,100,0.54,15,1064
greedy,100,0.59,15,3
random,100,4.37,15,0
bad_greedy,100,4.37,15,2
k=1,100,0.57,15,38
k=2,100,0.56,15,1302
greedy,100,0.57,15,3
random,100,4.46,15,0
bad_greedy,100,4.46,15,1
k=1,100,0.54,15,22
k=2,100,0.52,15,1052
greedy,100,0.49,15,3
random,100,4.51,15,0
bad_greedy,100,4.51,15,1
k=1,100,0.47,15,21
k=2,100,0.47,15,1012
greedy,100,0.5,15,4
random,100,4.56,15,0
bad_greedy,100,4.56,15,1
k=1,100,0.49,15,22
k=2,100,0.49,15,1072
greedy,100,0.85,14,3
random,100,4.63,14,0
bad_greedy,100,4.63,14,1
k=1,100,0.8,14,26
k=2,100,0.79,14,1335
greedy,100,0.54,14,3
random,100,4.3,14,0
bad_greedy,100,4.3,14,1
k=1,100,0.54,14,23
k=2,100,0.54,14,1147
greedy,100,0.71,14,3
random,100,4.48,14,0
bad_greedy,100,4.48,14,1
k=1,100,0.68,14,32
k=2,100,0.65,14,1149
greedy,100,0.6,14,3
random,100,4.17,14,0
bad_greedy,100,4.17,14,2
k=1,100,0.57,14,31
k=2,100,0.55,14,1260
greedy,100,0.6,14,3
random,100,4.67,14,0
bad_greedy,100,4.67,14,1
k=1,100,0.58,14,23
k=2,100,0.56,14,1146
greedy,100,0.8,14,4
random,100,4.38,14,0
bad_greedy,100,4.38,14,1
k=1,100,0.77,14,25
k=2,100,0.77,14,1248
greedy,100,0.69,14,3
random,100,4.51,14,0
bad_greedy,100,4.51,14,1
k=1,100,0.66,14,30
k=2,100,0.64,14,1391
greedy,100,0.69,14,3
random,100,4.63,14,0
bad_greedy,100,4.63,14,1
k=1,100,0.64,14,29
k=2,100,0.64,14,1082
greedy,100,0.8,14,3
random,100,4.6,14,0
bad_greedy,100,4.6,14,1
k=1,100,0.78,14,25
k=2,100,0.76,14,1243
greedy,100,0.73,14,3
random,100,4.52,14,0
bad_greedy,100,4.52,14,1
k=1,100,0.71,14,24
k=2,100,0.71,14,1250
greedy,100,0.75,15,3
random,100,4.73,15,0
bad_greedy,100,4.73,15,1
k=1,100,0.71,15,22
k=2,100,0.69,15,1062
greedy,100,0.64,15,3
random,100,4.86,15,0
bad_greedy,100,4.86,15,1
k=1,100,0.59,15,24
k=2,100,0.58,15,1058
greedy,100,0.7,15,3
random,100,4.16,15,0
bad_greedy,100,4.16,15,1
k=1,100,0.69,15,22
k=2,100,0.69,15,1076
greedy,100,0.6,15,3
random,100,4.69,15,0
bad_greedy,100,4.69,15,1
k=1,100,0.55,15,22
k=2,100,0.54,15,1029
greedy,100,0.47,15,3
random,100,4.5,15,0
bad_greedy,100,4.5,15,1
k=1,100,0.46,15,20
k=2,100,0.45,15,954
greedy,100,0.7,15,3
random,100,4.37,15,0
bad_greedy,100,4.37,15,1
k=1,100,0.66,15,24
k=2,100,0.64,15,1102
greedy,100,0.54,15,3
random,100,4.54,15,0
bad_greedy,100,4.54,15,1
k=1,100,0.51,15,21
k=2,100,0.48,15,974
greedy,100,0.74,15,3
random,100,4.82,15,0
bad_greedy,100,4.82,15,1
k=1,100,0.72,15,24
k=2,100,0.71,15,1090
greedy,100,0.58,15,3
random,100,4.02,15,0
bad_greedy,100,4.02,15,1
k=1,100,0.55,15,22
k=2,100,0.54,15,1043
greedy,100,0.63,15,3
random,100,4.75,15,0
bad_greedy,100,4.75,15,1
k=1,100,0.61,15,21
k=2,100,0.58,15,968
greedy,100,1.96,8,3
random,100,4.67,8,0
bad_greedy,100,4.67,8,1
k=1,100,1.87,8,41
k=2,100,1.86,8,2083
greedy,100,1.58,8,3
random,100,4.51,8,0
bad_greedy,100,4.51,8,1
k=1,100,1.56,8,39
k=2,100,1.55,8,1908
greedy,100,2.1,8,3
random,100,4.6,8,0
bad_greedy,100,4.6,8,1
k=1,100,2.07,8,44
k=2,100,2.05,8,2115
greedy,100,1.89,8,3
random,100,4.71,8,0
bad_greedy,100,4.71,8,1
k=1,100,1.86,8,43
k=2,100,1.83,8,2045
greedy,100,1.97,8,3
random,100,4.41,8,0
bad_greedy,100,4.41,8,1
k=1,100,1.94,8,46
k=2,100,1.91,8,2255
greedy,100,1.94,8,3
random,100,4.58,8,0
bad_greedy,100,4.58,8,1
k=1,100,1.87,8,44
k=2,100,1.86,8,2112
greedy,100,1.67,8,3
random,100,4.54,8,0
bad_greedy,100,4.54,8,1
k=1,100,1.63,8,38
k=2,100,1.6,8,1881
greedy,100,1.86,8,3
random,100,4.63,8,0
bad_greedy,100,4.63,8,1
k=1,100,1.83,8,40
k=2,100,1.83,8,1899
greedy,100,1.96,8,3
random,100,4.68,8,0
bad_greedy,100,4.68,8,1
k=1,100,1.91,8,43
k=2,100,1.88,8,2103
greedy,100,1.74,8,3
random,100,4.14,8,0
bad_greedy,100,4.14,8,1
k=1,100,1.71,8,42
k=2,100,1.7,8,2047
greedy,100,0.7,14,3
random,100,4.49,14,0
bad_greedy,100,4.49,14,1
k=1,100,0.66,14,23
k=2,100,0.6,14,1187
greedy,100,0.64,14,3
random,100,4.77,14,0
bad_greedy,100,4.77,14,1
k=1,100,0.61,14,36
k=2,100,0.59,14,1062
greedy,100,0.74,14,3
random,100,4.25,14,0
bad_greedy,100,4.25,14,1
k=1,100,0.68,14,25
k=2,100,0.65,14,1314
greedy,100,0.68,14,3
random,100,4.45,14,0
bad_greedy,100,4.45,14,2
k=1,100,0.64,14,27
k=2,100,0.61,14,1257
greedy,100,0.66,14,3
random,100,4.62,14,0
bad_greedy,100,4.62,14,2
k=1,100,0.61,14,39
k=2,100,0.58,14,1196
greedy,100,0.84,14,3
random,100,4.76,14,0
bad_greedy,100,4.76,14,1
k=1,100,0.8,14,33
k=2,100,0.78,14,1413
greedy,100,0.67,14,3
random,100,4.79,14,0
bad_greedy,100,4.79,14,1
k=1,100,0.63,14,28
k=2,100,0.6,14,1188
greedy,100,0.66,14,3
random,100,4.71,14,0
bad_greedy,100,4.71,14,1
k=1,100,0.65,14,22
k=2,100,0.64,14,1107
greedy,100,0.73,14,3
random,100,4.72,14,0
bad_greedy,100,4.72,14,1
k=1,100,0.67,14,23
k=2,100,0.65,14,1222
greedy,100,0.72,14,4
random,100,4.56,14,0
bad_greedy,100,4.56,14,1
k=1,100,0.69,14,32
k=2,100,0.67,14,1141
greedy,100,1.64,9,3
random,100,5.04,9,0
bad_greedy,100,5.04,9,1
k=1,100,1.58,9,37
k=2,100,1.57,9,1680
greedy,100,1.49,9,3
random,100,4.43,9,0
bad_greedy,100,4.43,9,2
k=1,100,1.44,9,36
k=2,100,1.41,9,1745
greedy,100,1.56,9,3
random,100,4.44,9,0
bad_greedy,100,4.44,9,1
k=1,100,1.52,9,39
k=2,100,1.49,9,1940
greedy,100,1.46,9,3
random,100,4.69,9,0
bad_greedy,100,4.69,9,1
k=1,100,1.4,9,40
k=2,100,1.38,9,1693
greedy,100,1.75,9,3
random,100,4.67,9,0
bad_greedy,100,4.67,9,1
k=1,100,1.71,9,38
k=2,100,1.7,9,1956
greedy,100,1.73,9,3
random,100,4.98,9,0
bad_greedy,100,4.98,9,1
k=1,100,1.68,9,37
k=2,100,1.66,9,1805
greedy,100,1.5,9,3
random,100,4.43,9,0
bad_greedy,100,4.43,9,1
k=1,100,1.46,9,37
k=2,100,1.43,9,1776
greedy,100,1.67,9,3
random,100,4.56,9,0
bad_greedy,100,4.56,9,1
k=1,100,1.6,9,39
k=2,100,1.57,9,1866
greedy,100,1.52,9,3
random,100,4.31,9,0
bad_greedy,100,4.31,9,1
k=1,100,1.5,9,39
k=2,100,1.49,9,1880
greedy,100,1.36,9,3
random,100,4.58,9,0
bad_greedy,100,4.58,9,1
k=1,100,1.34,9,35
k=2,100,1.33,9,1668
greedy,100,0.54,15,3
random,100,4.26,15,0
bad_greedy,100,4.26,15,1
k=1,100,0.5,15,23
k=2,100,0.48,15,1094
greedy,100,0.48,15,3
random,100,4.42,15,0
bad_greedy,100,4.42,15,1
k=1,100,0.47,15,21
k=2,100,0.46,15,1028
greedy,100,0.53,15,3
random,100,4.17,15,0
bad_greedy,100,4.17,15,1
k=1,100,0.51,15,24
k=2,100,0.5,15,1054
greedy,100,0.59,15,3
random,100,4.59,15,0
bad_greedy,100,4.59,15,1
k=1,100,0.55,15,23
k=2,100,0.55,15,1127
greedy,100,0.65,15,3
random,100,4.39,15,0
bad_greedy,100,4.39,15,1
k=1,100,0.58,15,23
k=2,100,0.57,15,1066
greedy,100,0.75,15,3
random,100,4.73,15,0
bad_greedy,100,4.73,15,1
k=1,100,0.69,15,24
k=2,100,0.66,15,1115
greedy,100,0.73,15,3
random,100,4.85,15,0
bad_greedy,100,4.85,15,2
k=1,100,0.7,15,33
k=2,100,0.68,15,1101
greedy,100,0.57,15,4
random,100,4.41,15,0
bad_greedy,100,4.41,15,1
k=1,100,0.53,15,22
k=2,100,0.49,15,1011
greedy,100,0.58,15,3
random,100,4.57,15,0
bad_greedy,100,4.57,15,1
k=1,100,0.55,15,29
k=2,100,0.53,15,975
greedy,100,0.72,15,3
random,100,4.64,15,0
bad_greedy,100,4.64,15,1
k=1,100,0.69,15,24
k=2,100,0.67,15,1141
greedy,100,3.46,4,3
random,100,4.23,4,0
bad_greedy,100,4.23,4,1
k=1,100,3.44,4,59
k=2,100,3.44,4,2870
greedy,100,3.4,4,3
random,100,4.2,4,0
bad_greedy,100,4.2,4,1
k=1,100,3.4,4,61
k=2,100,3.4,4,2930
greedy,100,3.78,4,3
random,100,4.77,4,0
bad_greedy,100,4.77,4,1
k=1,100,3.78,4,59
k=2,100,3.78,4,2903
greedy,100,3.35,4,3
random,100,4.34,4,0
bad_greedy,100,4.34,4,1
k=1,100,3.34,4,57
k=2,100,3.34,4,2797
greedy,100,3.45,4,3
random,100,4.28,4,0
bad_greedy,100,4.28,4,1
k=1,100,3.45,4,58
k=2,100,3.45,4,2895
greedy,100,3.45,4,3
random,100,4.31,4,0
bad_greedy,100,4.31,4,1
k=1,100,3.45,4,60
k=2,100,3.45,4,3069
greedy,99,3.60606,4,3
random,100,4.5,4,0
bad_greedy,100,4.5,4,1
k=1,100,3.56,4,71
k=2,100,3.56,4,2939
greedy,100,3.38,4,3
random,100,4.71,4,0
bad_greedy,100,4.71,4,1
k=1,100,3.38,4,58
k=2,100,3.38,4,2871
greedy,100,4.21,4,3
random,100,5.07,4,0
bad_greedy,100,5.07,4,1
k=1,100,4.21,4,66
k=2,100,4.21,4,3060
greedy,100,3.58,4,3
random,100,4.72,4,0
bad_greedy,100,4.72,4,1
k=1,100,3.58,4,58
k=2,100,3.58,4,2922
greedy,100,3.35,5,4
random,100,4.77,5,0
bad_greedy,100,4.77,5,1
k=1,100,3.33,5,59
k=2,100,3.31,5,2921
greedy,100,2.99,5,3
random,100,4.37,5,0
bad_greedy,100,4.37,5,1
k=1,100,2.97,5,55
k=2,100,2.96,5,2790
greedy,100,3.27,5,3
random,100,4.58,5,0
bad_greedy,100,4.58,5,2
k=1,100,3.27,5,81
k=2,100,3.27,5,3103
greedy,100,3.22,5,4
random,100,4.68,5,0
bad_greedy,100,4.68,5,1
k=1,100,3.21,5,56
k=2,100,3.2,5,2862
greedy,100,2.8,5,4
random,100,4.3,5,0
bad_greedy,100,4.3,5,2
k=1,100,2.77,5,89
k=2,100,2.75,5,3395
greedy,100,3.22,5,3
random,100,4.25,5,0
bad_greedy,100,4.25,5,1
k=1,100,3.19,5,73
k=2,100,3.17,5,2916
greedy,100,3.23,5,3
random,100,4.88,5,0
bad_greedy,100,4.88,5,1
k=1,100,3.2,5,61
k=2,100,3.18,5,2684
greedy,100,2.98,5,3
random,100,4.76,5,0
bad_greedy,100,4.76,5,1
k=1,100,2.96,5,52
k=2,100,2.96,5,2627
greedy,100,3.18,5,3
random,100,4.43,5,0
bad_greedy,100,4.43,5,1
k=1,100,3.18,5,56
k=2,100,3.18,5,2768
greedy,100,3.37,5,3
random,100,4.56,5,0
bad_greedy,100,4.56,5,1
k=1,100,3.37,5,57
k=2,100,3.37,5,2786
greedy,100,0.82,13,3
random,100,4.6,13,0
bad_greedy,100,4.6,13,1
k=1,100,0.8,13,26
k=2,100,0.79,13,1250
greedy,100,0.87,13,3
random,100,4.38,13,0
bad_greedy,100,4.38,13,1
k=1,100,0.79,13,28
k=2,100,0.76,13,1334
greedy,100,0.63,13,3
random,100,4.64,13,0
bad_greedy,100,4.64,13,1
k=1,100,0.61,13,22
k=2,100,0.6,13,1046
greedy,100,0.69,13,3
random,100,4.47,13,0
bad_greedy,100,4.47,13,1
k=1,100,0.65,13,23
k=2,100,0.65,13,1186
greedy,100,0.81,13,3
random,100,4.41,13,0
bad_greedy,100,4.41,13,1
k=1,100,0.76,13,26
k=2,100,0.74,13,1207
greedy,100,0.79,13,3
random,100,4.58,13,0
bad_greedy,100,4.58,13,1
k=1,100,0.73,13,25
k=2,100,0.73,13,1219
greedy,100,0.7,13,3
random,100,4.55,13,0
bad_greedy,100,4.55,13,1
k=1,100,0.66,13,26
k=2,100,0.63,13,1198
greedy,100,0.93,13,3
random,100,4.35,13,0
bad_greedy,100,4.35,13,1
k=1,100,0.88,13,29
k=2,100,0.86,13,1359
greedy,100,0.88,13,4
random,100,4.53,13,0
bad_greedy,100,4.53,13,1
k=1,100,0.83,13,27
k=2,100,0.79,13,1239
greedy,100,1.03,13,3
random,100,4.5,13,0
bad_greedy,100,4.5,13,1
k=1,100,0.97,13,32
k=2,100,0.95,13,1410
greedy,100,4.52,2,3
random,100,4.58,2,0
bad_greedy,100,4.58,2,1
k=1,100,4.52,2,69
k=2,100,4.52,2,3244
greedy,100,4.24,2,3
random,100,4.58,2,0
bad_greedy,100,4.58,2,1
k=1,100,4.24,2,71
k=2,100,4.24,2,3203
greedy,100,4.29,2,3
random,100,4.41,2,0
bad_greedy,100,4.41,2,1
k=1,100,4.29,2,69
k=2,100,4.29,2,3305
greedy,100,4.31,2,3
random,100,4.54,2,0
bad_greedy,100,4.54,2,1
k=1,100,4.31,2,78
k=2,100,4.31,2,3225
greedy,100,4.31,2,3
random,100,4.49,2,0
bad_greedy,100,4.49,2,1
k=1,100,4.31,2,65
k=2,100,4.31,2,3211
greedy,100,4.42,2,3
random,100,4.58,2,0
bad_greedy,100,4.58,2,1
k=1,100,4.42,2,65
k=2,100,4.42,2,3317
greedy,100,4.8,2,3
random,100,4.92,2,0
bad_greedy,100,4.92,2,1
k=1,100,4.8,2,65
k=2,100,4.8,2,3255
greedy,100,4.54,2,3
random,100,4.62,2,0
bad_greedy,100,4.62,2,1
k=1,100,4.54,2,64
k=2,100,4.54,2,3231
greedy,100,3.97,2,4
random,100,4.23,2,0
bad_greedy,100,4.23,2,1
k=1,100,3.97,2,63
k=2,100,3.97,2,3188
greedy,100,4,2,3
random,100,4.4,2,0
bad_greedy,100,4.4,2,1
k=1,100,4,2,85
k=2,100,4,2,3159
greedy,100,0.26,19,3
random,100,4.3,19,0
bad_greedy,100,4.3,19,1
k=1,100,0.25,19,15
k=2,100,0.24,19,703
