algorithm,budget,coverage,cost_per_coverage,time
greedy,1800,100,0.99,3
random,1800,100,4.37,0
bad_greedy,1800,100,4.37,1
k=1,1800,100,0.97,30
k=2,1800,100,0.95,1461
greedy,1800,100,1.28,3
random,1800,100,4.28,0
bad_greedy,1800,100,4.28,1
k=1,1800,100,1.28,44
k=2,1800,100,1.25,1982
greedy,1800,100,1.14,3
random,1800,100,4.86,0
bad_greedy,1800,100,4.86,2
k=1,1800,100,1.12,46
k=2,1800,100,1.11,1799
greedy,1800,100,1.22,4
random,1800,100,4.46,0
bad_greedy,1800,100,4.46,2
k=1,1800,100,1.16,35
k=2,1800,100,1.13,1921
greedy,1800,100,0.95,3
random,1800,100,4.25,0
bad_greedy,1800,100,4.25,1
k=1,1800,100,0.92,33
k=2,1800,100,0.91,1498
greedy,1800,100,0.98,3
random,1800,100,4.28,0
bad_greedy,1800,100,4.28,1
k=1,1800,100,0.93,33
k=2,1800,100,0.91,1411
greedy,1800,100,1.13,3
random,1800,100,4.6,0
bad_greedy,1800,100,4.6,1
k=1,1800,100,1.1,30
k=2,1800,100,1.07,1397
greedy,1800,100,1.25,3
random,1800,100,4.91,0
bad_greedy,1800,100,4.91,1
k=1,1800,100,1.23,32
k=2,1800,100,1.2,1519
greedy,1800,100,1.11,3
random,1800,100,4.36,0
bad_greedy,1800,100,4.36,1
k=1,1800,100,1.09,33
k=2,1800,100,1.09,1625
greedy,1800,100,0.92,3
random,1800,100,4.11,0
bad_greedy,1800,100,4.11,1
k=1,1800,100,0.88,32
k=2,1800,100,0.86,1496
greedy,1800,100,1.24,3
random,1800,100,4.73,0
bad_greedy,1800,100,4.73,1
k=1,1800,100,1.2,33
k=2,1800,100,1.18,1704
greedy,2900,100,1.33,3
random,2900,100,4.43,0
bad_greedy,2900,100,4.43,1
k=1,2900,100,1.28,35
k=2,2900,100,1.26,1816
greedy,2900,100,1.38,3
random,2900,100,4.33,0
bad_greedy,2900,100,4.33,1
k=1,2900,100,1.35,37
k=2,2900,100,1.33,2034
greedy,2900,100,1.04,3
random,2900,100,4.59,0
bad_greedy,2900,100,4.59,1
k=1,2900,100,1.01,39
k=2,2900,100,0.99,1627
greedy,2900,100,1.29,3
random,2900,100,4.57,0
bad_greedy,2900,100,4.57,1
k=1,2900,100,1.25,38
k=2,2900,100,1.23,1797
greedy,2900,100,1.22,3
random,2900,100,4.62,0
bad_greedy,2900,100,4.62,1
k=1,2900,100,1.12,31
k=2,2900,100,1.08,1624
greedy,2900,100,1.18,3
random,2900,100,4.62,0
bad_greedy,2900,100,4.62,1
k=1,2900,100,1.14,32
k=2,2900,100,1.11,1673
greedy,2900,100,1.26,4
random,2900,100,4.43,0
bad_greedy,2900,100,4.43,1
k=1,2900,100,1.22,42
k=2,2900,100,1.19,1742
greedy,2900,100,1.01,3
random,2900,100,4.36,0
bad_greedy,2900,100,4.36,1
k=1,2900,100,0.99,37
k=2,2900,100,0.98,1520
greedy,2900,100,0.96,3
random,2900,100,4.64,0
bad_greedy,2900,100,4.64,1
k=1,2900,100,0.93,37
k=2,2900,100,0.92,1474
greedy,2900,100,1.08,3
random,2900,100,4.76,0
bad_greedy,2900,100,4.76,1
k=1,2900,100,1.05,30
k=2,2900,100,1.04,1518
greedy,2200,100,0.85,3
random,2200,100,4.01,0
bad_greedy,2200,100,4.01,1
k=1,2200,100,0.83,33
k=2,2200,100,0.81,1586
greedy,2200,100,1.33,3
random,2200,100,4.51,0
bad_greedy,2200,100,4.51,1
k=1,2200,100,1.27,34
k=2,2200,100,1.24,1646
greedy,2200,100,1.05,3
random,2200,100,4.28,0
bad_greedy,2200,100,4.28,1
k=1,2200,100,1.02,32
k=2,2200,100,0.99,1575
greedy,2200,100,1.16,3
random,2200,100,4.46,0
bad_greedy,2200,100,4.46,1
k=1,2200,100,1.15,33
k=2,2200,100,1.13,1553
greedy,2200,100,1.29,3
random,2200,100,4.32,0
bad_greedy,2200,100,4.32,1
k=1,2200,100,1.25,37
k=2,2200,100,1.23,1739
greedy,2200,100,0.96,3
random,2200,100,4.43,0
bad_greedy,2200,100,4.43,1
k=1,2200,100,0.96,32
k=2,2200,100,0.94,1538
greedy,2200,100,0.97,3
random,2200,100,4.37,0
bad_greedy,2200,100,4.37,1
k=1,2200,100,0.89,28
k=2,2200,100,0.86,1312
greedy,2200,100,0.99,3
random,2200,100,4.6,0
bad_greedy,2200,100,4.6,1
k=1,2200,100,0.94,28
k=2,2200,100,0.92,1347
greedy,2200,100,1.03,3
random,2200,100,4.47,0
bad_greedy,2200,100,4.47,2
k=1,2200,100,0.99,30
k=2,2200,100,0.97,1417
greedy,2200,100,0.88,4
random,2200,100,4.25,0
bad_greedy,2200,100,4.25,1
k=1,2200,100,0.81,39
k=2,2200,100,0.79,1372
greedy,2400,100,0.84,3
random,2400,100,4.36,0
bad_greedy,2400,100,4.36,1
k=1,2400,100,0.79,30
k=2,2400,100,0.77,1617
greedy,2400,100,1.02,3
random,2400,100,4.5,0
bad_greedy,2400,100,4.5,1
k=1,2400,100,0.99,31
k=2,2400,100,0.98,1575
greedy,2400,100,0.99,3
random,2400,100,4.13,0
bad_greedy,2400,100,4.13,2
k=1,2400,100,0.97,33
k=2,2400,100,0.95,1688
greedy,2400,100,1.47,3
random,2400,100,4.85,0
bad_greedy,2400,100,4.85,1
k=1,2400,100,1.4,38
k=2,2400,100,1.37,1831
greedy,2400,100,1.15,3
random,2400,100,4.61,0
bad_greedy,2400,100,4.61,1
k=1,2400,100,1.11,33
k=2,2400,100,1.09,1665
greedy,2400,100,1.09,3
random,2400,100,4.27,0
bad_greedy,2400,100,4.27,2
k=1,2400,100,1.03,46
k=2,2400,100,1,1743
greedy,2400,100,1.25,3
random,2400,100,4.66,0
bad_greedy,2400,100,4.66,1
k=1,2400,100,1.19,32
k=2,2400,100,1.17,1688
greedy,2400,100,1.12,3
random,2400,100,4.25,0
bad_greedy,2400,100,4.25,1
k=1,2400,100,1.08,36
k=2,2400,100,1.06,1738
greedy,2400,100,1.28,3
random,2400,100,4.59,0
bad_greedy,2400,100,4.59,1
k=1,2400,100,1.27,35
k=2,2400,100,1.25,1735
greedy,2400,100,1.13,3
random,2400,100,4.2,0
bad_greedy,2400,100,4.2,2
k=1,2400,100,1.07,33
k=2,2400,100,1.04,1764
greedy,1100,100,1.33,3
random,1100,100,4.65,0
bad_greedy,1100,100,4.65,1
k=1,1100,100,1.29,34
k=2,1100,100,1.27,1626
greedy,1100,100,1.05,3
random,1100,100,4.46,0
bad_greedy,1100,100,4.46,1
k=1,1100,100,1.02,35
k=2,1100,100,1,1518
greedy,1100,100,0.98,3
random,1100,100,4.63,0
bad_greedy,1100,100,4.63,1
k=1,1100,100,0.95,30
k=2,1100,100,0.93,1407
greedy,1100,100,1.24,3
random,1100,100,4.74,0
bad_greedy,1100,100,4.74,1
k=1,1100,100,1.2,32
k=2,1100,100,1.17,1529
greedy,1100,100,1.07,3
random,1100,100,4.54,0
bad_greedy,1100,100,4.54,1
k=1,1100,100,1.04,31
k=2,1100,100,1.01,1488
greedy,1100,100,1.01,3
random,1100,100,4.35,0
bad_greedy,1100,100,4.35,1
k=1,1100,100,0.99,28
k=2,1100,100,0.98,1377
greedy,1100,100,0.98,3
random,1100,100,4.67,0
bad_greedy,1100,100,4.67,1
k=1,1100,100,0.96,31
k=2,1100,100,0.94,1418
greedy,1100,100,1.42,3
random,1100,100,4.73,0
bad_greedy,1100,100,4.73,1
k=1,1100,100,1.39,35
k=2,1100,100,1.37,1753
greedy,1100,100,1.04,3
random,1100,100,4.24,0
bad_greedy,1100,100,4.24,1
k=1,1100,100,1.01,33
k=2,1100,100,0.99,1596
greedy,1100,100,1.09,3
random,1100,100,4.4,0
bad_greedy,1100,100,4.4,1
k=1,1100,100,1.07,31
k=2,1100,100,1.06,1474
greedy,2400,100,0.99,3
random,2400,100,4.17,0
bad_greedy,2400,100,4.17,1
k=1,2400,100,0.96,31
k=2,2400,100,0.95,1521
greedy,2400,100,1.02,3
random,2400,100,4.33,0
bad_greedy,2400,100,4.33,1
k=1,2400,100,0.99,32
k=2,2400,100,0.97,1544
greedy,2400,100,1.3,3
random,2400,100,4.72,0
bad_greedy,2400,100,4.72,1
k=1,2400,100,1.26,33
k=2,2400,100,1.23,1577
greedy,2400,100,1.37,3
random,2400,100,4.65,0
bad_greedy,2400,100,4.65,1
k=1,2400,100,1.34,35
k=2,2400,100,1.32,1615
greedy,2400,100,1.23,3
random,2400,100,4.53,0
bad_greedy,2400,100,4.53,1
k=1,2400,100,1.21,33
k=2,2400,100,1.19,1620
greedy,2400,100,1.1,3
random,2400,100,4.54,0
bad_greedy,2400,100,4.54,1
k=1,2400,100,1.05,32
k=2,2400,100,1.03,1554
greedy,2400,100,1.01,3
random,2400,100,4.25,0
bad_greedy,2400,100,4.25,1
k=1,2400,100,0.93,31
k=2,2400,100,0.91,1501
greedy,2400,100,0.87,3
random,2400,100,4.57,0
bad_greedy,2400,100,4.57,1
k=1,2400,100,0.85,31
k=2,2400,100,0.83,1428
greedy,2400,100,1.29,3
random,2400,100,4.72,0
bad_greedy,2400,100,4.72,1
k=1,2400,100,1.26,37
k=2,2400,100,1.24,1573
greedy,2400,100,0.82,3
random,2400,100,3.97,0
bad_greedy,2400,100,3.97,1
k=1,2400,100,0.78,31
k=2,2400,100,0.76,1535
greedy,2700,100,1.23,3
random,2700,100,4.03,0
bad_greedy,2700,100,4.03,1
k=1,2700,100,1.21,48
k=2,2700,100,1.2,1769
greedy,2700,100,1.05,3
random,2700,100,4.67,0
bad_greedy,2700,100,4.67,1
k=1,2700,100,1.02,31
k=2,2700,100,1,1463
greedy,2700,100,0.97,3
random,2700,100,4.45,0
bad_greedy,2700,100,4.45,1
k=1,2700,100,0.94,32
k=2,2700,100,0.92,1501
greedy,2700,100,0.97,3
random,2700,100,4.73,0
bad_greedy,2700,100,4.73,1
k=1,2700,100,0.93,31
k=2,2700,100,0.9,1410
greedy,2700,100,1.11,3
random,2700,100,4.48,0
bad_greedy,2700,100,4.48,1
k=1,2700,100,1.06,30
k=2,2700,100,1.03,1460
greedy,2700,100,1.1,3
random,2700,100,4.42,0
bad_greedy,2700,100,4.42,1
k=1,2700,100,1.09,32
k=2,2700,100,1.08,1539
greedy,2700,100,1.11,3
random,2700,100,4.66,0
bad_greedy,2700,100,4.66,1
k=1,2700,100,1.09,32
k=2,2700,100,1.09,1613
greedy,2700,100,1.14,3
random,2700,100,4.33,0
bad_greedy,2700,100,4.33,1
k=1,2700,100,1.12,33
k=2,2700,100,1.1,1538
greedy,2700,100,0.86,3
random,2700,100,4.25,0
bad_greedy,2700,100,4.25,1
k=1,2700,100,0.86,31
k=2,2700,100,0.86,1491
greedy,2700,100,1.13,3
random,2700,100,4.62,0
bad_greedy,2700,100,4.62,1
k=1,2700,100,1.1,35
k=2,2700,100,1.08,1686
greedy,100,96,1,3
random,100,56,1.78571,0
bad_greedy,100,78,1.26923,1
k=1,100,97,1,34
k=2,100,98,1.0102,1669
greedy,100,100,0.9,3
random,100,68,1.47059,0
bad_greedy,100,91,1.07692,1
k=1,100,100,0.86,28
k=2,100,100,0.84,1360
greedy,100,96,1.04167,3
random,100,58,1.72414,0
bad_greedy,100,83,1.20482,1
k=1,100,96,1,33
k=2,100,97,1.02062,1573
greedy,100,95,1.02105,5
random,100,64,1.54688,0
bad_greedy,100,78,1.28205,1
k=1,100,96,1.03125,35
k=2,100,96,1.01042,1671
greedy,100,99,1,3
random,100,57,1.75439,0
bad_greedy,100,85,1.16471,1
k=1,100,99,0.969697,30
k=2,100,99,0.959596,1449
greedy,100,95,1.03158,3
random,100,63,1.5873,0
bad_greedy,100,81,1.23457,1
k=1,100,96,1.02083,37
k=2,100,96,1,1753
greedy,100,100,0.99,3
random,100,59,1.69492,0
bad_greedy,100,84,1.19048,1
k=1,100,100,0.95,32
k=2,100,100,0.92,1403
greedy,100,98,0.989796,3
random,100,66,1.5,0
bad_greedy,100,86,1.13953,1
k=1,100,99,1.0101,35
k=2,100,99,0.989899,1647
greedy,100,98,1,4
random,100,60,1.66667,0
bad_greedy,100,86,1.15116,1
k=1,100,98,1.0102,30
k=2,100,98,1,1419
greedy,100,96,1.04167,3
random,100,66,1.51515,0
bad_greedy,100,73,1.34247,1
k=1,100,97,1,31
k=2,100,98,1.02041,1508
greedy,300,100,1.03,3
random,300,96,3.125,0
bad_greedy,300,99,2.9899,1
k=1,300,100,1,28
k=2,300,100,0.97,1360
greedy,300,100,1.12,3
random,300,98,3.06122,0
bad_greedy,300,99,2.9899,1
k=1,300,100,1.11,30
k=2,300,100,1.11,1419
greedy,300,100,1.06,3
random,300,98,3.06122,0
bad_greedy,300,98,3.04082,1
k=1,300,100,1.04,30
k=2,300,100,1.02,1428
greedy,300,100,1.48,3
random,300,96,3.125,0
bad_greedy,300,94,3.18085,1
k=1,300,100,1.42,32
k=2,300,100,1.39,1544
greedy,300,100,1.08,3
random,300,94,3.18085,0
bad_greedy,300,98,3.0102,1
k=1,300,100,1.05,29
k=2,300,100,1.04,1370
greedy,300,100,1.16,3
random,300,95,3.15789,0
bad_greedy,300,100,2.99,1
k=1,300,100,1.11,32
k=2,300,100,1.08,1514
greedy,300,100,0.81,3
random,300,100,3,0
bad_greedy,300,99,3.0303,1
k=1,300,100,0.81,29
k=2,300,100,0.79,1363
greedy,300,100,1.31,3
random,300,92,3.26087,0
bad_greedy,300,97,3.07216,2
k=1,300,100,1.28,36
k=2,300,100,1.25,1678
greedy,300,100,1.31,3
random,300,91,3.2967,0
bad_greedy,300,96,3.07292,1
k=1,300,100,1.27,42
k=2,300,100,1.24,1611
greedy,300,100,1.23,3
random,300,98,3.06122,0
bad_greedy,300,98,3.06122,1
k=1,300,100,1.21,34
k=2,300,100,1.19,1587
greedy,1300,100,1.13,3
random,1300,100,4.63,0
bad_greedy,1300,100,4.63,1
k=1,1300,100,1.08,31
k=2,1300,100,1.04,1466
greedy,1300,100,1.16,3
random,1300,100,4.53,0
bad_greedy,1300,100,4.53,1
k=1,1300,100,1.11,32
k=2,1300,100,1.09,1549
greedy,1300,100,1.19,3
random,1300,100,4.67,0
bad_greedy,1300,100,4.67,1
k=1,1300,100,1.15,31
k=2,1300,100,1.13,1430
greedy,1300,100,1.12,3
random,1300,100,4.53,0
bad_greedy,1300,100,4.53,1
k=1,1300,100,1.08,32
k=2,1300,100,1.05,1504
greedy,1300,100,1.21,3
random,1300,100,4.75,0
bad_greedy,1300,100,4.75,1
k=1,1300,100,1.18,33
k=2,1300,100,1.16,1572
greedy,1300,100,0.96,3
random,1300,100,4.46,0
bad_greedy,1300,100,4.46,1
k=1,1300,100,0.93,29
k=2,1300,100,0.91,1388
greedy,1300,100,0.78,3
random,1300,100,4.1,0
bad_greedy,1300,100,4.1,1
k=1,1300,100,0.78,29
k=2,1300,100,0.76,1417
greedy,1300,100,0.99,3
random,1300,100,4.26,0
bad_greedy,1300,100,4.26,1
k=1,1300,100,0.94,30
k=2,1300,100,0.92,1464
greedy,1300,100,1.19,3
random,1300,100,4.59,0
bad_greedy,1300,100,4.59,1
k=1,1300,100,1.13,31
k=2,1300,100,1.12,1466
greedy,1300,100,1.06,3
random,1300,100,4.57,0
bad_greedy,1300,100,4.57,1
k=1,1300,100,0.98,29
k=2,1300,100,0.96,1392
greedy,2700,100,0.96,4
random,2700,100,4.55,0
bad_greedy,2700,100,4.55,2
k=1,2700,100,0.91,49
k=2,2700,100,0.91,2153
greedy,2700,100,0.96,3
random,2700,100,4.42,0
bad_greedy,2700,100,4.42,1
k=1,2700,100,0.94,28
k=2,2700,100,0.93,1337
greedy,2700,100,1.24,3
random,2700,100,4.3,0
bad_greedy,2700,100,4.3,2
k=1,2700,100,1.18,35
k=2,2700,100,1.16,1528
greedy,2700,100,1.13,3
random,2700,100,4.63,0
bad_greedy,2700,100,4.63,1
k=1,2700,100,1.08,31
k=2,2700,100,1.06,1386
greedy,2700,100,1.21,3
random,2700,100,4.53,0
bad_greedy,2700,100,4.53,1
k=1,2700,100,1.19,32
k=2,2700,100,1.18,1516
greedy,2700,100,1.47,3
random,2700,100,4.88,0
bad_greedy,2700,100,4.88,1
k=1,2700,100,1.4,55
k=2,2700,100,1.37,1953
greedy,2700,99,0.808081,3
random,2700,100,4.36,0
bad_greedy,2700,100,4.36,1
k=1,2700,100,0.79,38
k=2,2700,100,0.75,1552
greedy,2700,100,1.13,4
random,2700,100,4.55,0
bad_greedy,2700,100,4.55,1
k=1,2700,100,1.08,40
k=2,2700,100,1.05,1821
greedy,2700,100,0.82,4
random,2700,100,4.35,0
bad_greedy,2700,100,4.35,1
k=1,2700,100,0.8,37
k=2,2700,100,0.79,1683
greedy,2700,100,1.37,3
random,2700,100,4.42,0
bad_greedy,2700,100,4.42,1
k=1,2700,100,1.3,36
k=2,2700,100,1.26,1688
greedy,1800,100,1.07,3
random,1800,100,4.41,0
bad_greedy,1800,100,4.41,1
k=1,1800,100,1.04,33
k=2,1800,100,1.03,1656
greedy,1800,100,1.07,3
random,1800,100,4.52,0
bad_greedy,1800,100,4.52,2
k=1,1800,100,1.04,33
k=2,1800,100,1.02,1801
greedy,1800,100,1.25,3
random,1800,100,4.63,0
bad_greedy,1800,100,4.63,1
k=1,1800,100,1.2,32
k=2,1800,100,1.17,1607
greedy,1800,100,1.09,4
random,1800,100,4.48,0
bad_greedy,1800,100,4.48,1
k=1,1800,100,1.05,35
k=2,1800,100,1.02,1608
greedy,1800,100,1.12,3
random,1800,100,4.5,0
bad_greedy,1800,100,4.5,1
k=1,1800,100,1.09,33
k=2,1800,100,1.06,1692
greedy,1800,100,1.21,3
random,1800,100,4.25,0
bad_greedy,1800,100,4.25,2
k=1,1800,100,1.18,49
k=2,1800,100,1.16,1809
greedy,1800,100,1.11,3
random,1800,100,4.3,0
bad_greedy,1800,100,4.3,1
k=1,1800,100,1.08,33
k=2,1800,100,1.06,1771
greedy,1800,100,1.25,3
random,1800,100,4.64,0
bad_greedy,1800,100,4.64,1
k=1,1800,100,1.2,37
k=2,1800,100,1.19,1799
greedy,1800,100,1.07,3
random,1800,100,4.34,0
bad_greedy,1800,100,4.34,1
k=1,1800,100,1.05,32
k=2,1800,100,1.04,1615
greedy,1800,100,1.26,3
random,1800,100,4.71,0
bad_greedy,1800,100,4.71,2
k=1,1800,100,1.2,37
k=2,1800,100,1.19,1645
greedy,500,100,1.03,3
random,500,100,4.34,0
bad_greedy,500,100,4.34,1
k=1,500,100,0.99,36
k=2,500,100,0.98,1634
greedy,500,100,1.02,3
random,500,100,4.53,0
bad_greedy,500,100,4.53,2
k=1,500,100,0.99,46
k=2,500,100,0.97,1665
greedy,500,100,1.23,3
random,500,100,4.36,0
bad_greedy,500,100,4.36,1
k=1,500,100,1.17,38
k=2,500,100,1.15,1690
greedy,500,100,1,3
random,500,100,4.46,0
bad_greedy,500,100,4.46,1
k=1,500,100,0.94,31
k=2,500,100,0.93,1530
greedy,500,100,1.24,3
random,500,100,4.99,1
bad_greedy,500,100,4.92,1
k=1,500,100,1.14,30
k=2,500,100,1.11,1635
greedy,500,100,1.1,3
random,500,100,4.63,0
bad_greedy,500,100,4.63,1
k=1,500,100,1.07,30
k=2,500,100,1.05,1559
greedy,500,100,0.97,4
random,500,100,4.08,0
bad_greedy,500,100,4.08,1
k=1,500,100,0.94,36
k=2,500,100,0.91,1693
greedy,500,100,1.13,3
random,500,100,4.54,0
bad_greedy,500,100,4.54,1
k=1,500,100,1.1,32
k=2,500,100,1.07,1666
greedy,500,100,0.92,3
random,500,100,4.4,0
bad_greedy,500,100,4.4,1
k=1,500,100,0.86,31
k=2,500,100,0.84,1548
greedy,500,100,1.06,3
random,500,100,4.34,0
bad_greedy,500,100,4.34,1
k=1,500,100,1.02,32
k=2,500,100,1,1601
greedy,700,100,0.88,3
random,700,100,4.27,0
bad_greedy,700,100,4.27,1
k=1,700,100,0.85,35
k=2,700,100,0.85,1503
greedy,700,100,0.94,3
random,700,100,4.64,0
bad_greedy,700,100,4.64,1
k=1,700,100,0.93,33
k=2,700,100,0.92,1477
greedy,700,100,1.25,3
random,700,100,4.7,0
bad_greedy,700,100,4.7,1
k=1,700,100,1.22,39
k=2,700,100,1.2,1724
greedy,700,100,1.06,3
random,700,100,4.51,0
bad_greedy,700,100,4.51,1
k=1,700,100,1.02,39
k=2,700,100,1.01,1655
greedy,700,100,1.45,3
random,700,100,4.81,0
bad_greedy,700,100,4.81,1
k=1,700,100,1.43,41
k=2,700,100,1.41,1847
greedy,700,100,0.8,4
random,700,100,4.13,0
bad_greedy,700,100,4.13,1
k=1,700,100,0.8,32
k=2,700,100,0.78,1670
greedy,700,100,1.23,3
random,700,100,4.49,0
bad_greedy,700,100,4.49,1
k=1,700,100,1.18,31
k=2,700,100,1.15,1619
greedy,700,100,1.16,3
random,700,100,4.77,0
bad_greedy,700,100,4.77,1
k=1,700,100,1.13,32
k=2,700,100,1.1,1611
greedy,700,100,0.86,3
random,700,100,4.56,0
bad_greedy,700,100,4.56,1
k=1,700,100,0.83,35
k=2,700,100,0.81,1607
greedy,700,100,1.08,3
random,700,100,4.31,0
bad_greedy,700,100,4.31,1
k=1,700,100,1.05,38
k=2,700,100,1.03,1616
greedy,1100,100,1.04,3
random,1100,100,4.59,0
bad_greedy,1100,100,4.59,1
k=1,1100,100,1.02,30
k=2,1100,100,1.01,1438
greedy,1100,100,0.98,4
random,1100,100,4.24,0
bad_greedy,1100,100,4.24,1
k=1,1100,100,0.95,31
k=2,1100,100,0.93,1444
greedy,1100,99,1.09091,3
random,1100,100,4.52,0
bad_greedy,1100,100,4.52,1
k=1,1100,100,1.07,30
k=2,1100,100,1.04,1610
greedy,1100,100,1.07,3
random,1100,100,4.79,0
bad_greedy,1100,100,4.79,1
k=1,1100,100,1.05,31
k=2,1100,100,1.04,1479
greedy,1100,100,1.2,3
random,1100,100,4.45,0
bad_greedy,1100,100,4.45,1
k=1,1100,100,1.18,35
k=2,1100,100,1.16,1518
greedy,1100,100,1.2,3
random,1100,100,3.96,0
bad_greedy,1100,100,3.96,1
k=1,1100,100,1.14,33
k=2,1100,100,1.11,1589
greedy,1100,100,1.1,4
random,1100,100,4.33,0
bad_greedy,1100,100,4.33,1
k=1,1100,100,1.07,33
k=2,1100,100,1.06,1532
greedy,1100,100,1.03,3
random,1100,100,4.26,0
bad_greedy,1100,100,4.26,1
k=1,1100,100,1,31
k=2,1100,100,0.97,1459
greedy,1100,100,0.8,4
random,1100,100,4.44,0
bad_greedy,1100,100,4.44,1
k=1,1100,100,0.76,28
k=2,1100,100,0.73,1319
greedy,1100,100,0.93,3
random,1100,100,4.45,0
bad_greedy,1100,100,4.45,1
k=1,1100,100,0.89,30
k=2,1100,100,0.87,1434
greedy,2000,100,1.13,4
random,2000,100,4.7,0
bad_greedy,2000,100,4.7,2
k=1,2000,100,1.1,35
k=2,2000,100,1.08,1632
greedy,2000,100,1.06,4
random,2000,100,4.37,0
bad_greedy,2000,100,4.37,1
k=1,2000,100,1.03,31
k=2,2000,100,1,1656
greedy,2000,100,1.05,3
random,2000,100,4.29,0
bad_greedy,2000,100,4.29,1
k=1,2000,100,1.01,33
k=2,2000,100,0.98,1714
greedy,2000,100,1.04,3
random,2000,100,4.28,0
bad_greedy,2000,100,4.28,1
k=1,2000,100,1.02,33
k=2,2000,100,1,1777
greedy,2000,100,1.42,3
random,2000,100,4.57,0
bad_greedy,2000,100,4.57,1
k=1,2000,100,1.35,38
k=2,2000,100,1.32,1853
greedy,2000,100,1.21,3
random,2000,100,4.45,0
bad_greedy,2000,100,4.45,1
k=1,2000,100,1.15,32
k=2,2000,100,1.14,1688
greedy,2000,100,1.03,3
random,2000,100,4.36,0
bad_greedy,2000,100,4.36,1
k=1,2000,100,1.01,49
k=2,2000,100,0.99,1735
greedy,2000,100,1.05,3
random,2000,100,4.41,0
bad_greedy,2000,100,4.41,1
k=1,2000,100,1.01,33
k=2,2000,100,0.99,1678
greedy,2000,100,1.13,4
random,2000,100,4.39,0
bad_greedy,2000,100,4.39,1
k=1,2000,100,1.11,41
k=2,2000,100,1.1,1587
greedy,2000,99,1.39394,3
random,2000,100,4.65,0
bad_greedy,2000,100,4.65,1
k=1,2000,100,1.37,33
k=2,2000,100,1.33,1736
greedy,1300,100,0.84,3
random,1300,100,4.49,0
bad_greedy,1300,100,4.49,1
k=1,1300,100,0.79,26
k=2,1300,100,0.77,1212
greedy,1300,100,1.32,3
random,1300,100,4.66,0
bad_greedy,1300,100,4.66,1
k=1,1300,100,1.3,35
k=2,1300,100,1.28,1772
greedy,1300,100,0.96,3
random,1300,100,4.22,0
bad_greedy,1300,100,4.22,1
k=1,1300,100,0.96,31
k=2,1300,100,0.96,1557
greedy,1300,100,1.05,3
random,1300,100,4.41,0
bad_greedy,1300,100,4.41,1
k=1,1300,100,1,34
k=2,1300,100,0.98,1525
greedy,1300,99,1.38384,3
random,1300,100,4.63,0
bad_greedy,1300,100,4.63,1
k=1,1300,100,1.36,33
k=2,1300,100,1.33,1578
greedy,1300,100,1.02,3
random,1300,100,4.28,0
bad_greedy,1300,100,4.28,1
k=1,1300,100,1,29
k=2,1300,100,0.99,1413
greedy,1300,100,0.99,3
random,1300,100,4.5,0
bad_greedy,1300,100,4.5,1
k=1,1300,100,0.95,29
k=2,1300,100,0.93,1399
greedy,1300,100,1.09,3
random,1300,100,4.82,0
bad_greedy,1300,100,4.82,1
k=1,1300,100,1.07,32
k=2,1300,100,1.05,1534
greedy,1300,100,1.01,3
random,1300,100,4.32,0
bad_greedy,1300,100,4.32,1
k=1,1300,100,0.96,32
k=2,1300,100,0.94,1586
greedy,1300,100,1.23,3
random,1300,100,4.74,0
bad_greedy,1300,100,4.74,1
k=1,1300,100,1.17,32
k=2,1300,100,1.15,1529
greedy,1600,100,0.95,3
random,1600,100,3.89,0
bad_greedy,1600,100,3.89,1
k=1,1600,100,0.89,43
k=2,1600,100,0.88,1504
greedy,1600,100,0.88,3
random,1600,100,4.17,0
bad_greedy,1600,100,4.17,1
k=1,1600,100,0.86,29
k=2,1600,100,0.84,1415
greedy,1600,100,1.01,3
random,1600,100,4.39,0
bad_greedy,1600,100,4.39,1
k=1,1600,100,0.97,30
k=2,1600,100,0.95,1453
greedy,1600,100,1.01,3
random,1600,100,4.53,0
bad_greedy,1600,100,4.53,1
k=1,1600,100,0.99,31
k=2,1600,100,0.97,1512
greedy,1600,100,0.93,3
random,1600,100,4.72,0
bad_greedy,1600,100,4.72,1
k=1,1600,100,0.87,26
k=2,1600,100,0.87,1282
greedy,1600,100,0.87,3
random,1600,100,4.27,0
bad_greedy,1600,100,4.27,1
k=1,1600,100,0.86,28
k=2,1600,100,0.85,1330
greedy,1600,100,1.24,3
random,1600,100,4.79,0
bad_greedy,1600,100,4.79,1
k=1,1600,100,1.22,33
k=2,1600,100,1.2,1574
greedy,1600,100,1.03,3
random,1600,100,4.55,0
bad_greedy,1600,100,4.55,1
k=1,1600,100,0.98,29
k=2,1600,100,0.95,1425
greedy,1600,100,1.04,3
random,1600,100,4.34,0
bad_greedy,1600,100,4.34,1
k=1,1600,100,1,30
k=2,1600,100,1,1427
greedy,1600,100,1.09,3
random,1600,100,4.59,0
bad_greedy,1600,100,4.59,1
k=1,1600,100,1.02,30
k=2,1600,100,1.01,1421
greedy,2000,100,1.07,3
random,2000,100,4.61,0
bad_greedy,2000,100,4.61,1
k=1,2000,100,1.05,31
k=2,2000,100,1.04,1472
greedy,2000,100,0.93,3
random,2000,100,4.45,0
bad_greedy,2000,100,4.45,1
k=1,2000,100,0.91,37
k=2,2000,100,0.88,1498
greedy,2000,100,1.07,3
random,2000,100,4.64,0
bad_greedy,2000,100,4.64,1
k=1,2000,100,1.01,28
k=2,2000,100,1,1324
